Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording93	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Corgi Snow Tunnel (online-video-cutter.com),dog_puppy_barking,grey_screen,h01-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Rabbit sounds	whole_screen	267390	0	0				0			whole_screen			0	0		0				
Recording62	kaije	Kaije_trials19-21	b15-dilating	1	b15-dilating	whole_screen	5445	99292	5429	2714	1280	4149	2	0	4149	whole_screen	whole_screen	3,27366	5445	1	0	1				
Recording62	kaije	Kaije_trials19-21	d00-dilating	1	d00-dilating	whole_screen	5595	73048	4937	494	67	1390	10	0	158	whole_screen	whole_screen	3,15685	5595	1	0	3				
Recording62	kaije	Kaije_trials19-21	grey_screen	1	grey_screen	whole_screen	5162	62275	4217	527	126	1945	8	0	293	whole_screen	whole_screen	3,3352	5162	1	0	3				
Recording62	kaije	Kaije_trials19-21	grey_screen	2	grey_screen	whole_screen	4613	78644	1130	226	68	417	5	0	338	whole_screen	whole_screen	3,21198	4613	1	0	0				
Recording62	kaije	Kaije_trials19-21	grey_screen	3	grey_screen	whole_screen	4596	93930	2430	174	66	579	14	365	67	whole_screen		3,08163	4261	1	232	1				
Recording62	kaije	Kaije_trials19-21	h01-constr	1	h01-constr	whole_screen	5595	88335	4661	388	83	1083	12	0	144	whole_screen		3,58394	5444	1	0	3				
Recording62	kaije	Kaije_trials19-21	Entire Recording	1	b15-dilating,Bunny_eating,d00-dilating,dog_puppy_barking,grey_screen,h01-constr,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	104947	0	4661	388	83	1083	12	88335	144	whole_screen		3,58394	5444	1	88335	3				
Recording62	kaije	Kaije_trials19-21	Entire Recording	1	b15-dilating,Bunny_eating,d00-dilating,dog_puppy_barking,grey_screen,h01-constr,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	104947	0	4937	494	67	1390	10	73048	158	whole_screen		3,15685	5595	1	73048	3				
Recording62	kaije	Kaije_trials19-21	Entire Recording	1	b15-dilating,Bunny_eating,d00-dilating,dog_puppy_barking,grey_screen,h01-constr,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	104947	0	5429	2714	1280	4149	2	99292	4149	whole_screen		3,27366	5445	1	99292	1				
Recording62	kaije	Kaije_trials19-21	Entire Recording	1	b15-dilating,Bunny_eating,d00-dilating,dog_puppy_barking,grey_screen,h01-constr,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	104947	0	7777	288	66	1945	27	62275	293	whole_screen		3,23693	14036	3	62275	4				
Recording56	Noodle	Noodle_trials13-15gs	b08-dilating	1	b08-dilating	whole_screen	5645	117511	0				0						0	0		0				
Recording56	Noodle	Noodle_trials13-15gs	d02-constr	1	d02-constr	whole_screen	5529	172762	209	105	87	122	2	90	87	whole_screen		2,94871	261	1	73	0				
Recording56	Noodle	Noodle_trials13-15gs	d08-dilating	1	d08-dilating	whole_screen	5762	146968	1572	196	100	533	8	159	533	whole_screen		3,04921	2908	1	42	2				
Recording56	Noodle	Noodle_trials13-15gs	grey_screen	1	grey_screen	whole_screen	4613	110350	0				0						0	0		0				
Recording56	Noodle	Noodle_trials13-15gs	grey_screen	2	grey_screen	whole_screen	4613	123155	0				0						0	0		0				
Recording56	Noodle	Noodle_trials13-15gs	grey_screen	3	grey_screen	whole_screen	4529	152730	0				0						0	0		0				
Recording56	Noodle	Noodle_trials13-15gs	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b08-dilating,d02-constr,d08-dilating,dog_fed,grey_screen,Kitten meowing to attract cats	whole_screen	178533	0	1572	196	100	533	8	147127	533	whole_screen		3,04921	2908	1	147011	2				
Recording56	Noodle	Noodle_trials13-15gs	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b08-dilating,d02-constr,d08-dilating,dog_fed,grey_screen,Kitten meowing to attract cats	whole_screen	178533	0	209	105	87	122	2	172853	87	whole_screen		2,94871	261	1	172835	0				
Recording56	Noodle	Noodle_trials13-15gs	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b08-dilating,d02-constr,d08-dilating,dog_fed,grey_screen,Kitten meowing to attract cats	whole_screen	178533	0	0				0			whole_screen			0	0		0				
Recording56	Noodle	Noodle_trials13-15gs	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b08-dilating,d02-constr,d08-dilating,dog_fed,grey_screen,Kitten meowing to attract cats	whole_screen	178533	0	0				0			whole_screen			0	0		0				
Recording92	jazz	Jazz_trials19- 24	b04-dilating	1	b04-dilating	whole_screen	5628	187701	938	104	40	139	9	593	117	whole_screen	whole_screen	2,69125	3299	2	559	1				
Recording92	jazz	Jazz_trials19- 24	b12-dilating	1	b12-dilating	whole_screen	5678	207817	100	100	100	100	1	3755	100	whole_screen		2,60447	117	1	3739	0				
Recording92	jazz	Jazz_trials19- 24	d01-constr	1	d01-constr	whole_screen	2664	269696	0				0						0	0		0				
Recording92	jazz	Jazz_trials19- 24	grey_screen	1	grey_screen	whole_screen	5046	175295	292	97	67	138	3	40	67	whole_screen		3,21065	1363	2	6	0				
Recording92	jazz	Jazz_trials19- 24	grey_screen	2	grey_screen	whole_screen	4763	193329	194	97	67	127	2	0	127	whole_screen		2,66864	310	1	0	0				
Recording92	jazz	Jazz_trials19- 24	grey_screen	3	grey_screen	whole_screen	4629	213495	102	102	102	102	1	3554	102	whole_screen		3,03937	102	1	3554	0				
Recording92	jazz	Jazz_trials19- 24	grey_screen	4	grey_screen	whole_screen	4596	228948	0				0						0	0		0				
Recording92	jazz	Jazz_trials19- 24	grey_screen	5	grey_screen	whole_screen	4596	245467	0				0						0	0		0				
Recording92	jazz	Jazz_trials19- 24	grey_screen	6	grey_screen	whole_screen	4496	259721	0				0						0	0		0				
Recording92	jazz	Jazz_trials19- 24	h01-constr	1	h01-constr	whole_screen	5628	223320	0				0						0	0		0				
Recording92	jazz	Jazz_trials19- 24	h03-constr	1	h03-constr	whole_screen	5612	254110	0				0						0	0		0				
Recording92	jazz	Jazz_trials19- 24	h05-constr	1	h05-constr	whole_screen	5629	239839	0				0						0	0		0				
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	938	104	40	139	9	188294	117	whole_screen		2,69125	3299	2	188260	1				
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	0				0			whole_screen			0	0		0				
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	0				0			whole_screen			0	0		0				
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	0				0			whole_screen			0	0		0				
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	587	98	67	138	6	175334	67	whole_screen		2,99546	1775	4	175301	0				
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	100	100	100	100	1	211572	100	whole_screen		2,60447	117	1	211555	0				
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	0				0			whole_screen			0	0		0				
Recording104	Pepe	Pepe_trials22-24  	b08-constr	1	b08-constr	whole_screen	5429	145815	3267	408	67	933	8	0	433	whole_screen		2,5686	3717	2	0	3	3533		48,56	
Recording104	Pepe	Pepe_trials22-24  	d06-constr	1	d06-constr	whole_screen	5612	106249	1967	197	67	400	10	2295	134	whole_screen		2,7957	2583	1	2195	4	2195		1990,71	
Recording104	Pepe	Pepe_trials22-24  	grey_screen	1	grey_screen	whole_screen	4629	90529	435	435	435	435	1	616	435	whole_screen		2,37462	435	1	616	0				
Recording104	Pepe	Pepe_trials22-24  	grey_screen	2	grey_screen	whole_screen	4579	111861	0				0						0	0		0				
Recording104	Pepe	Pepe_trials22-24  	grey_screen	3	grey_screen	whole_screen	4530	132243	2334	137	67	483	17	98	83	whole_screen		2,5413	3605	2	65	10				
Recording104	Pepe	Pepe_trials22-24  	h08-dilating	1	h08-dilating	whole_screen	5595	126648	100	100	100	100	1	5376	100	whole_screen		2,6028	117	1	5360	0				
Recording104	Pepe	Pepe_trials22-24  	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,d06-constr,grey_screen,h08-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	151462	0	100	100	100	100	1	132024	100	whole_screen		2,6028	117	1	132007	0				
Recording104	Pepe	Pepe_trials22-24  	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,d06-constr,grey_screen,h08-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	151462	0	1967	197	67	400	10	108544	134	whole_screen		2,7957	2583	1	108444	4	108444		1990,71	
Recording104	Pepe	Pepe_trials22-24  	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,d06-constr,grey_screen,h08-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	151462	0	2769	154	67	483	18	91145	435	whole_screen		2,51605	4040	3	91145	10				
Recording104	Pepe	Pepe_trials22-24  	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,d06-constr,grey_screen,h08-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	151462	0	3267	408	67	933	8	145815	433	whole_screen		2,5686	3717	2	145815	3	149348		48,56	
Recording192	Messi	Messi_trials49-51 	d05-constr	1	d05-constr	whole_screen	5562	81690	3993	399	67	1200	10	0	253	whole_screen	whole_screen	3,6268	5562	1	0	5				
Recording192	Messi	Messi_trials49-51 	d13-dilating	1	d13-dilating	whole_screen	5578	96460	3658	305	67	1063	12	0	877	whole_screen	whole_screen	3,57619	5578	1	0	3				
Recording192	Messi	Messi_trials49-51 	grey_screen	1	grey_screen	whole_screen	4596	74679	1831	131	67	417	14	17	67	whole_screen		3,74863	4547	1	0	6				
Recording192	Messi	Messi_trials49-51 	grey_screen	2	grey_screen	whole_screen	4580	87251	3629	363	83	1294	10	0	1294	whole_screen	whole_screen	3,54776	4580	1	0	4				
Recording192	Messi	Messi_trials49-51 	grey_screen	3	grey_screen	whole_screen	4546	102038	3196	799	250	1392	4	0	938	whole_screen	whole_screen	3,69384	4546	1	0	1				
Recording192	Messi	Messi_trials49-51 	h13-constr	1	h13-constr	whole_screen	5395	107267	1852	206	66	752	9	75	66	whole_screen		3,74105	3774	1	59	2				
Recording192	Messi	Messi_trials49-51 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d05-constr,d13-dilating,grey_screen,h13-constr,wild baby bunnies (online-video-cutter.com)	whole_screen	112878	0	1852	206	66	752	9	107343	66	whole_screen		3,74105	3774	1	107326	2				
Recording192	Messi	Messi_trials49-51 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d05-constr,d13-dilating,grey_screen,h13-constr,wild baby bunnies (online-video-cutter.com)	whole_screen	112878	0	8656	309	67	1392	28	74696	67	whole_screen		3,64399	13689	3	74663	11				
Recording192	Messi	Messi_trials49-51 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d05-constr,d13-dilating,grey_screen,h13-constr,wild baby bunnies (online-video-cutter.com)	whole_screen	112878	0	3658	305	67	1063	12	96460	877	whole_screen		3,57619	5578	1	96460	3				
Recording192	Messi	Messi_trials49-51 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d05-constr,d13-dilating,grey_screen,h13-constr,wild baby bunnies (online-video-cutter.com)	whole_screen	112878	0	3993	399	67	1200	10	81690	253	whole_screen		3,6268	5562	1	81690	5				
Recording89	jazz	Jazz_trials10-12	d07-dilating	1	d07-dilating	whole_screen	5445	516486	0				0						0	0		0				
Recording89	jazz	Jazz_trials10-12	d11-dilating	1	d11-dilating	whole_screen	5645	502365	0				0						0	0		0				
Recording89	jazz	Jazz_trials10-12	grey_screen	1	grey_screen	whole_screen	5412	466396	0				0						0	0		0				
Recording89	jazz	Jazz_trials10-12	grey_screen	2	grey_screen	whole_screen	4596	488577	0				0						0	0		0				
Recording89	jazz	Jazz_trials10-12	grey_screen	3	grey_screen	whole_screen	4546	508010	0				0						0	0		0				
Recording89	jazz	Jazz_trials10-12	h15-constr	1	h15-constr	whole_screen	5628	482948	0				0						0	0		0				
Recording89	jazz	Jazz_trials10-12	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Bunny_eating (online-video-cutter.com),d07-dilating,d11-dilating,grey_screen,h15-constr,snow_cat	whole_screen	522145	0	0				0						0	0		0				
Recording89	jazz	Jazz_trials10-12	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Bunny_eating (online-video-cutter.com),d07-dilating,d11-dilating,grey_screen,h15-constr,snow_cat	whole_screen	522145	0	0				0						0	0		0				
Recording89	jazz	Jazz_trials10-12	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Bunny_eating (online-video-cutter.com),d07-dilating,d11-dilating,grey_screen,h15-constr,snow_cat	whole_screen	522145	0	0				0						0	0		0				
Recording89	jazz	Jazz_trials10-12	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Bunny_eating (online-video-cutter.com),d07-dilating,d11-dilating,grey_screen,h15-constr,snow_cat	whole_screen	522145	0	0				0						0	0		0				
Recording156	Noodle	Noodle_trials25-27 	b09-dilating	1	b09-dilating	whole_screen	5578	183573	584	292	233	350	2	4370	233	whole_screen		2,81711	684	1	4353	0				
Recording156	Noodle	Noodle_trials25-27 	b10-dilating	1	b10-dilating	whole_screen	5395	204705	1045	116	67	250	9	1057	117	whole_screen	whole_screen	2,71142	2629	2	1057	2				
Recording156	Noodle	Noodle_trials25-27 	b14-constr	1	b14-constr	whole_screen	5578	163507	742	247	67	592	3	0	592	whole_screen		2,78974	875	1	0	0				
Recording156	Noodle	Noodle_trials25-27 	grey_screen	1	grey_screen	whole_screen	4613	157712	517	129	67	167	4	803	117	whole_screen		2,78109	1084	1	803	1				
Recording156	Noodle	Noodle_trials25-27 	grey_screen	2	grey_screen	whole_screen	4746	169086	0				0						0	0		0				
Recording156	Noodle	Noodle_trials25-27 	grey_screen	3	grey_screen	whole_screen	4562	189152	139	139	139	139	1	3734	139	whole_screen		2,61606	157	1	3717	0				
Recording156	Noodle	Noodle_trials25-27 	Entire Recording	1	b09-dilating,b10-dilating,b14-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	210317	0	742	247	67	592	3	163507	592	whole_screen		2,78974	875	1	163507	0				
Recording156	Noodle	Noodle_trials25-27 	Entire Recording	1	b09-dilating,b10-dilating,b14-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	210317	0	1045	116	67	250	9	205762	117	whole_screen		2,71142	2629	2	205762	2				
Recording156	Noodle	Noodle_trials25-27 	Entire Recording	1	b09-dilating,b10-dilating,b14-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	210317	0	656	131	67	167	5	158515	117	whole_screen		2,74724	1241	2	158515	1				
Recording156	Noodle	Noodle_trials25-27 	Entire Recording	1	b09-dilating,b10-dilating,b14-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	210317	0	584	292	233	350	2	187943	233	whole_screen		2,81711	684	1	187926	0				
Recording141	kaije	Kaije_trials64-66	b10-dilating	1	b10-dilating	whole_screen	5595	125372	4988	713	151	2916	7	0	151	whole_screen		3,8666	5557	1	0	0				
Recording141	kaije	Kaije_trials64-66	b11-constr	1	b11-constr	whole_screen	5395	136628	1518	190	60	604	8	0	60	whole_screen		4,13386	4498	1	0	1				
Recording141	kaije	Kaije_trials64-66	d14-dilating	1	d14-dilating	whole_screen	5578	113898	5441	1814	176	3532	3	0	3532	whole_screen	whole_screen	4,04458	5578	1	0	1				
Recording141	kaije	Kaije_trials64-66	grey_screen	1	grey_screen	whole_screen	5312	107521	4704	588	133	1050	8	107	183	whole_screen	whole_screen	4,24554	5188	2	91	1				
Recording141	kaije	Kaije_trials64-66	grey_screen	2	grey_screen	whole_screen	4596	119477	4014	669	68	2281	6	0	663	whole_screen	whole_screen	3,96178	4596	1	0	2				
Recording141	kaije	Kaije_trials64-66	grey_screen	3	grey_screen	whole_screen	4529	130967	3147	286	51	1227	11	85	801	whole_screen	whole_screen	3,84399	4445	1	85	1				
