Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	0				0			whole_screen			0				0			0	0				
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	587	98	67	138	6	175334	67	whole_screen		2,99546	1725	431	67	1246	4	175334	67	1775	0				
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	100	100	100	100	1	211572	100	whole_screen		2,60447	100	100	100	100	1	211572	100	117	0				
Recording92	jazz	Jazz_trials19- 24	Entire Recording	1	b04-dilating,b12-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d01-constr,dog_puppy_barking,grey_screen,h01-constr,h03-constr,h05-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Kitten meowing to attract cats,Rabbit sounds	whole_screen	272552	0	0				0			whole_screen			0				0			0	0				
Recording104	Pepe	Pepe_trials22-24  	b08-constr	1	b08-constr	whole_screen	5429	145815	3267	408	67	933	8	0	433	whole_screen		2,5686	3700	1850	1067	2633	2	0	2633	3717	3	3533		48,56	
Recording104	Pepe	Pepe_trials22-24  	d06-constr	1	d06-constr	whole_screen	5612	106249	1967	197	67	400	10	2295	134	whole_screen		2,7957	2483	2483	2483	2483	1	2295	2483	2583	4	2195		1990,71	
Recording104	Pepe	Pepe_trials22-24  	grey_screen	1	grey_screen	whole_screen	4629	90529	435	435	435	435	1	616	435	whole_screen		2,37462	435	435	435	435	1	616	435	435	0				
Recording104	Pepe	Pepe_trials22-24  	grey_screen	2	grey_screen	whole_screen	4579	111861	0				0						0				0			0	0				
Recording104	Pepe	Pepe_trials22-24  	grey_screen	3	grey_screen	whole_screen	4530	132243	2334	137	67	483	17	98	83	whole_screen		2,5413	3555	1778	83	3472	2	98	83	3605	10				
Recording104	Pepe	Pepe_trials22-24  	h08-dilating	1	h08-dilating	whole_screen	5595	126648	100	100	100	100	1	5376	100	whole_screen		2,6028	100	100	100	100	1	5376	100	117	0				
Recording104	Pepe	Pepe_trials22-24  	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,d06-constr,grey_screen,h08-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	151462	0	100	100	100	100	1	132024	100	whole_screen		2,6028	100	100	100	100	1	132024	100	117	0				
Recording104	Pepe	Pepe_trials22-24  	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,d06-constr,grey_screen,h08-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	151462	0	1967	197	67	400	10	108544	134	whole_screen		2,7957	2483	2483	2483	2483	1	108544	2483	2583	4	108444		1990,71	
Recording104	Pepe	Pepe_trials22-24  	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,d06-constr,grey_screen,h08-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	151462	0	2769	154	67	483	18	91145	435	whole_screen		2,51605	3990	1330	83	3472	3	91145	435	4040	10				
Recording104	Pepe	Pepe_trials22-24  	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,d06-constr,grey_screen,h08-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	151462	0	3267	408	67	933	8	145815	433	whole_screen		2,5686	3700	1850	1067	2633	2	145815	2633	3717	3	149348		48,56	
Recording192	Messi	Messi_trials49-51 	d05-constr	1	d05-constr	whole_screen	5562	81690	3993	399	67	1200	10	0	253	whole_screen	whole_screen	3,6268	5562	5562	5562	5562	1	0	5562	5562	5				
Recording192	Messi	Messi_trials49-51 	d13-dilating	1	d13-dilating	whole_screen	5578	96460	3658	305	67	1063	12	0	877	whole_screen	whole_screen	3,57619	5578	5578	5578	5578	1	0	5578	5578	3				
Recording192	Messi	Messi_trials49-51 	grey_screen	1	grey_screen	whole_screen	4596	74679	1831	131	67	417	14	17	67	whole_screen		3,74863	4530	4530	4530	4530	1	17	4530	4547	6				
Recording192	Messi	Messi_trials49-51 	grey_screen	2	grey_screen	whole_screen	4580	87251	3629	363	83	1294	10	0	1294	whole_screen	whole_screen	3,54776	4580	4580	4580	4580	1	0	4580	4580	4				
Recording192	Messi	Messi_trials49-51 	grey_screen	3	grey_screen	whole_screen	4546	102038	3196	799	250	1392	4	0	938	whole_screen	whole_screen	3,69384	4546	4546	4546	4546	1	0	4546	4546	1				
Recording192	Messi	Messi_trials49-51 	h13-constr	1	h13-constr	whole_screen	5395	107267	1852	206	66	752	9	75	66	whole_screen		3,74105	3757	3757	3757	3757	1	75	3757	3774	2				
Recording192	Messi	Messi_trials49-51 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d05-constr,d13-dilating,grey_screen,h13-constr,wild baby bunnies (online-video-cutter.com)	whole_screen	112878	0	1852	206	66	752	9	107343	66	whole_screen		3,74105	3757	3757	3757	3757	1	107343	3757	3774	2				
Recording192	Messi	Messi_trials49-51 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d05-constr,d13-dilating,grey_screen,h13-constr,wild baby bunnies (online-video-cutter.com)	whole_screen	112878	0	8656	309	67	1392	28	74696	67	whole_screen		3,64399	13656	4552	4530	4580	3	74696	4530	13689	11				
Recording192	Messi	Messi_trials49-51 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d05-constr,d13-dilating,grey_screen,h13-constr,wild baby bunnies (online-video-cutter.com)	whole_screen	112878	0	3658	305	67	1063	12	96460	877	whole_screen		3,57619	5578	5578	5578	5578	1	96460	5578	5578	3				
Recording192	Messi	Messi_trials49-51 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d05-constr,d13-dilating,grey_screen,h13-constr,wild baby bunnies (online-video-cutter.com)	whole_screen	112878	0	3993	399	67	1200	10	81690	253	whole_screen		3,6268	5562	5562	5562	5562	1	81690	5562	5562	5				
Recording89	jazz	Jazz_trials10-12	d07-dilating	1	d07-dilating	whole_screen	5445	516486	0				0						0				0			0	0				
Recording89	jazz	Jazz_trials10-12	d11-dilating	1	d11-dilating	whole_screen	5645	502365	0				0						0				0			0	0				
Recording89	jazz	Jazz_trials10-12	grey_screen	1	grey_screen	whole_screen	5412	466396	0				0						0				0			0	0				
Recording89	jazz	Jazz_trials10-12	grey_screen	2	grey_screen	whole_screen	4596	488577	0				0						0				0			0	0				
Recording89	jazz	Jazz_trials10-12	grey_screen	3	grey_screen	whole_screen	4546	508010	0				0						0				0			0	0				
Recording89	jazz	Jazz_trials10-12	h15-constr	1	h15-constr	whole_screen	5628	482948	0				0						0				0			0	0				
Recording89	jazz	Jazz_trials10-12	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Bunny_eating (online-video-cutter.com),d07-dilating,d11-dilating,grey_screen,h15-constr,snow_cat	whole_screen	522145	0	0				0						0				0			0	0				
Recording89	jazz	Jazz_trials10-12	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Bunny_eating (online-video-cutter.com),d07-dilating,d11-dilating,grey_screen,h15-constr,snow_cat	whole_screen	522145	0	0				0						0				0			0	0				
Recording89	jazz	Jazz_trials10-12	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Bunny_eating (online-video-cutter.com),d07-dilating,d11-dilating,grey_screen,h15-constr,snow_cat	whole_screen	522145	0	0				0						0				0			0	0				
Recording89	jazz	Jazz_trials10-12	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Bunny_eating (online-video-cutter.com),d07-dilating,d11-dilating,grey_screen,h15-constr,snow_cat	whole_screen	522145	0	0				0						0				0			0	0				
Recording156	Noodle	Noodle_trials25-27 	b09-dilating	1	b09-dilating	whole_screen	5578	183573	584	292	233	350	2	4370	233	whole_screen		2,81711	667	667	667	667	1	4370	667	684	0				
Recording156	Noodle	Noodle_trials25-27 	b10-dilating	1	b10-dilating	whole_screen	5395	204705	1045	116	67	250	9	1057	117	whole_screen	whole_screen	2,71142	2596	1298	117	2479	2	1057	117	2629	2				
Recording156	Noodle	Noodle_trials25-27 	b14-constr	1	b14-constr	whole_screen	5578	163507	742	247	67	592	3	0	592	whole_screen		2,78974	875	875	875	875	1	0	875	875	0				
Recording156	Noodle	Noodle_trials25-27 	grey_screen	1	grey_screen	whole_screen	4613	157712	517	129	67	167	4	803	117	whole_screen		2,78109	1084	1084	1084	1084	1	803	1084	1084	1				
Recording156	Noodle	Noodle_trials25-27 	grey_screen	2	grey_screen	whole_screen	4746	169086	0				0						0				0			0	0				
Recording156	Noodle	Noodle_trials25-27 	grey_screen	3	grey_screen	whole_screen	4562	189152	139	139	139	139	1	3734	139	whole_screen		2,61606	139	139	139	139	1	3734	139	157	0				
Recording156	Noodle	Noodle_trials25-27 	Entire Recording	1	b09-dilating,b10-dilating,b14-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	210317	0	742	247	67	592	3	163507	592	whole_screen		2,78974	875	875	875	875	1	163507	875	875	0				
Recording156	Noodle	Noodle_trials25-27 	Entire Recording	1	b09-dilating,b10-dilating,b14-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	210317	0	1045	116	67	250	9	205762	117	whole_screen		2,71142	2596	1298	117	2479	2	205762	117	2629	2				
Recording156	Noodle	Noodle_trials25-27 	Entire Recording	1	b09-dilating,b10-dilating,b14-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	210317	0	656	131	67	167	5	158515	117	whole_screen		2,74724	1223	612	139	1084	2	158515	1084	1241	1				
Recording156	Noodle	Noodle_trials25-27 	Entire Recording	1	b09-dilating,b10-dilating,b14-constr,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	210317	0	584	292	233	350	2	187943	233	whole_screen		2,81711	667	667	667	667	1	187943	667	684	0				
Recording141	kaije	Kaije_trials64-66	b10-dilating	1	b10-dilating	whole_screen	5595	125372	4988	713	151	2916	7	0	151	whole_screen		3,8666	5557	5557	5557	5557	1	0	5557	5557	0				
Recording141	kaije	Kaije_trials64-66	b11-constr	1	b11-constr	whole_screen	5395	136628	1518	190	60	604	8	0	60	whole_screen		4,13386	4498	4498	4498	4498	1	0	4498	4498	1				
Recording141	kaije	Kaije_trials64-66	d14-dilating	1	d14-dilating	whole_screen	5578	113898	5441	1814	176	3532	3	0	3532	whole_screen	whole_screen	4,04458	5578	5578	5578	5578	1	0	5578	5578	1				
Recording141	kaije	Kaije_trials64-66	grey_screen	1	grey_screen	whole_screen	5312	107521	4704	588	133	1050	8	107	183	whole_screen	whole_screen	4,24554	5155	2577	867	4288	2	107	867	5188	1				
Recording141	kaije	Kaije_trials64-66	grey_screen	2	grey_screen	whole_screen	4596	119477	4014	669	68	2281	6	0	663	whole_screen	whole_screen	3,96178	4596	4596	4596	4596	1	0	4596	4596	2				
Recording141	kaije	Kaije_trials64-66	grey_screen	3	grey_screen	whole_screen	4529	130967	3147	286	51	1227	11	85	801	whole_screen	whole_screen	3,84399	4445	4445	4445	4445	1	85	4445	4445	1				
Recording141	kaije	Kaije_trials64-66	Entire Recording	1	b10-dilating,b11-constr,d5d8b793-c98f-4412-9eb8-27017d7a6253,d14-dilating,grey_screen,Kitten meowing to attract cats,Our pet pheasant (online-video-cutter.com)	whole_screen	142250	0	4988	713	151	2916	7	125372	151	whole_screen		3,8666	5557	5557	5557	5557	1	125372	5557	5557	0				
Recording141	kaije	Kaije_trials64-66	Entire Recording	1	b10-dilating,b11-constr,d5d8b793-c98f-4412-9eb8-27017d7a6253,d14-dilating,grey_screen,Kitten meowing to attract cats,Our pet pheasant (online-video-cutter.com)	whole_screen	142250	0	1518	190	60	604	8	136628	60	whole_screen		4,13386	4498	4498	4498	4498	1	136628	4498	4498	1				
Recording141	kaije	Kaije_trials64-66	Entire Recording	1	b10-dilating,b11-constr,d5d8b793-c98f-4412-9eb8-27017d7a6253,d14-dilating,grey_screen,Kitten meowing to attract cats,Our pet pheasant (online-video-cutter.com)	whole_screen	142250	0	5441	1814	176	3532	3	113898	3532	whole_screen		4,04458	5578	5578	5578	5578	1	113898	5578	5578	1				
Recording141	kaije	Kaije_trials64-66	Entire Recording	1	b10-dilating,b11-constr,d5d8b793-c98f-4412-9eb8-27017d7a6253,d14-dilating,grey_screen,Kitten meowing to attract cats,Our pet pheasant (online-video-cutter.com)	whole_screen	142250	0	11865	475	51	2281	25	107628	183	whole_screen		4,04816	14195	3549	867	4596	4	107628	867	14229	4				
Recording184	jazz	Jazz_trials43-45	b10-constr	1	b10-constr	whole_screen	5611	290491	438	146	83	248	3	1066	248	whole_screen		2,53099	527	264	83	444	2	1066	444	650	0				
