Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording147	kaije	Kaije_trials-91-93	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d06-constr,d08-dilating,grey_screen,h04-dilating,Kitten meowing to attract cats	whole_screen	80653	0	4820	18	10	19	271	52574	14	whole_screen		3,98621	5593	2797	2725	2868	2	52574	2868	5593	0				
Recording147	kaije	Kaije_trials-91-93	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d06-constr,d08-dilating,grey_screen,h04-dilating,Kitten meowing to attract cats	whole_screen	80653	0	11664	17	5	19	679	46596	13	whole_screen		4,22689	12902	4301	3241	5082	3	46596	5082	12902	0				
Recording120	kaije	Kaije_trials58-60	b06-constr	1	b06-constr	whole_screen	5445	56325	3340	17	13	18	199	87	17	whole_screen	whole_screen	4,80417	3340	278	33	1133	12	87	100	3340	0				
Recording120	kaije	Kaije_trials58-60	b08-dilating	1	b08-dilating	whole_screen	5628	29015	853	16	3	17	52	0	3	whole_screen		4,62281	853	28	17	103	31	0	103	853	0				
Recording120	kaije	Kaije_trials58-60	d01-dilating	1	d01-dilating	whole_screen	5628	40722	3503	17	0	18	208	8	17	whole_screen	whole_screen	5,1614	5237	524	17	3087	10	8	664	5237	0				
Recording120	kaije	Kaije_trials58-60	grey_screen	1	grey_screen	whole_screen	5046	16543	4312	17	3	17	260	0	9	whole_screen	whole_screen	5,04073	4312	160	17	617	27	0	26	4312	0				
Recording120	kaije	Kaije_trials58-60	grey_screen	2	grey_screen	whole_screen	4596	34644	0				0						0				0			0	0				
Recording120	kaije	Kaije_trials58-60	grey_screen	3	grey_screen	whole_screen	4529	46350	3015	17	16	18	180	0	16	whole_screen		4,96316	3015	201	17	917	15	0	183	3015	0				
Recording120	kaije	Kaije_trials58-60	Entire Recording	1	b06-constr,b08-dilating,Corgi Snow Tunnel (online-video-cutter.com),d01-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	61982	0	3340	17	13	18	199	56412	17	whole_screen		4,80417	3340	278	33	1133	12	56412	100	3340	0				
Recording120	kaije	Kaije_trials58-60	Entire Recording	1	b06-constr,b08-dilating,Corgi Snow Tunnel (online-video-cutter.com),d01-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	61982	0	853	16	3	17	52	29015	3	whole_screen		4,62281	853	28	17	103	31	29015	103	853	0				
Recording120	kaije	Kaije_trials58-60	Entire Recording	1	b06-constr,b08-dilating,Corgi Snow Tunnel (online-video-cutter.com),d01-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	61982	0	7327	17	3	18	440	16543	9	whole_screen		5,00893	7327	174	17	917	42	16543	26	7327	0				
Recording120	kaije	Kaije_trials58-60	Entire Recording	1	b06-constr,b08-dilating,Corgi Snow Tunnel (online-video-cutter.com),d01-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	61982	0	3503	17	0	18	208	40730	17	whole_screen		5,1614	5237	524	17	3087	10	40730	664	5237	0				
Recording194	Messi	Messi_trials55-57	b09-dilating	1	b09-dilating	whole_screen	5612	91439	3216	17	16	18	188	1292	17	whole_screen		3,64493	3795	632	17	2553	6	1292	17	3795	0				
Recording194	Messi	Messi_trials55-57	b10-dilating	1	b10-dilating	whole_screen	5579	80382	2190	17	6	17	132	0	6	whole_screen		3,89471	2190	100	17	1756	22	0	1756	2190	0				
Recording194	Messi	Messi_trials55-57	grey_screen	1	grey_screen	whole_screen	4629	74871	3334	17	14	18	194	0	14	whole_screen	whole_screen	3,87951	4629	4629	4629	4629	1	0	4629	4629	0				
Recording194	Messi	Messi_trials55-57	grey_screen	2	grey_screen	whole_screen	4596	85961	1698	17	17	18	101	84	18	whole_screen		3,68119	1875	69	17	267	27	84	232	1875	0				
Recording194	Messi	Messi_trials55-57	grey_screen	3	grey_screen	whole_screen	4546	97051	3877	17	12	18	228	70	17	whole_screen	whole_screen	3,60638	4053	811	17	2029	5	70	17	4053	0				
Recording194	Messi	Messi_trials55-57	h09-constr	1	h09-constr	whole_screen	5395	102247	2792	17	5	18	166	0	5	whole_screen		3,72745	4651	2325	1308	3343	2	0	3343	4651	0				
Recording194	Messi	Messi_trials55-57	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b09-dilating,b10-dilating,grey_screen,h09-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	107865	0	2190	17	6	17	132	80382	6	whole_screen		3,89471	2190	100	17	1756	22	80382	1756	2190	0				
Recording194	Messi	Messi_trials55-57	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b09-dilating,b10-dilating,grey_screen,h09-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	107865	0	2792	17	5	18	166	102247	5	whole_screen		3,72745	4651	2325	1308	3343	2	102247	3343	4651	0				
Recording194	Messi	Messi_trials55-57	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b09-dilating,b10-dilating,grey_screen,h09-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	107865	0	8909	17	12	18	523	74871	14	whole_screen		3,72214	10557	320	17	4629	33	74871	4629	10557	0				
Recording194	Messi	Messi_trials55-57	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b09-dilating,b10-dilating,grey_screen,h09-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	107865	0	3216	17	16	18	188	92731	17	whole_screen		3,64493	3795	632	17	2553	6	92731	17	3795	0				
Recording142	kaije	Kaije_trials67-72	b07-dilating	1	b07-dilating	whole_screen	5595	75117	5595	17	12	17	336	0	12	whole_screen	whole_screen	4,97743	5595	5595	5595	5595	1	0	5595	5595	0				
Recording142	kaije	Kaije_trials67-72	b09-dilating	1	b09-dilating	whole_screen	5412	121743	5169	17	7	19	296	0	7	whole_screen	whole_screen	4,0673	5412	5412	5412	5412	1	0	5412	5412	0				
Recording142	kaije	Kaije_trials67-72	b11-dilating	1	b11-dilating	whole_screen	5578	110852	5562	17	1	17	335	0	6	whole_screen	whole_screen	4,89921	5562	2781	889	4673	2	0	4673	5562	0				
Recording142	kaije	Kaije_trials67-72	d02-dilating	1	d02-dilating	whole_screen	5595	86556	5512	17	3	17	332	0	3	whole_screen	whole_screen	5,25302	5579	2789	1788	3791	2	0	1788	5579	0				
Recording142	kaije	Kaije_trials67-72	d13-constr	1	d13-constr	whole_screen	5628	63960	3099	17	6	19	178	0	6	whole_screen		4,85724	5030	457	18	2971	11	0	446	5030	0				
Recording142	kaije	Kaije_trials67-72	grey_screen	1	grey_screen	whole_screen	5129	53252	4828	17	12	18	290	0	12	whole_screen	whole_screen	5,4867	4862	486	33	2367	10	0	45	4862	0				
Recording142	kaije	Kaije_trials67-72	grey_screen	2	grey_screen	whole_screen	4579	69588	3017	17	5	19	181	273	18	whole_screen	whole_screen	5,16228	3578	398	17	2512	9	273	776	3578	0				
Recording142	kaije	Kaije_trials67-72	grey_screen	3	grey_screen	whole_screen	4613	80712	4259	17	1	18	257	0	1	whole_screen	whole_screen	5,08055	4293	477	33	3534	9	0	3534	4293	0				
Recording142	kaije	Kaije_trials67-72	grey_screen	4	grey_screen	whole_screen	4579	92152	4262	17	11	18	255	0	11	whole_screen	whole_screen	4,96728	4279	267	17	917	16	0	830	4279	0				
Recording142	kaije	Kaije_trials67-72	grey_screen	5	grey_screen	whole_screen	4613	105290	4046	17	11	18	243	66	17	whole_screen	whole_screen	4,91551	4113	257	17	3428	16	66	17	4113	0				
Recording142	kaije	Kaije_trials67-72	grey_screen	6	grey_screen	whole_screen	4513	116431	4062	17	9	18	240	0	16	whole_screen	whole_screen	4,66706	4478	1493	239	3937	3	0	302	4478	0				
Recording142	kaije	Kaije_trials67-72	h11-constr	1	h11-constr	whole_screen	5595	99695	2746	17	12	17	165	0	12	whole_screen		4,93964	2746	110	17	2128	25	0	2128	2746	0				
Recording142	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	127364	0	2746	17	12	17	165	99695	12	whole_screen		4,93964	2746	110	17	2128	25	99695	2128	2746	0				
Recording142	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	127364	0	24475	17	1	19	1466	53252	12	whole_screen		5,05613	25602	406	17	3937	63	53252	45	25602	0				
Recording142	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	127364	0	5595	17	12	17	336	75117	12	whole_screen		4,97743	5595	5595	5595	5595	1	75117	5595	5595	0				
Recording142	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	127364	0	3099	17	6	19	178	63960	6	whole_screen		4,85724	5030	457	18	2971	11	63960	446	5030	0				
Recording142	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	127364	0	5169	17	7	19	296	121743	7	whole_screen		4,0673	5412	5412	5412	5412	1	121743	5412	5412	0				
Recording142	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	127364	0	5562	17	1	17	335	110852	6	whole_screen		4,89921	5562	2781	889	4673	2	110852	4673	5562	0				
Recording142	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	127364	0	5512	17	3	17	332	86556	3	whole_screen		5,25302	5579	2789	1788	3791	2	86556	1788	5579	0				
Recording128	Messi	Messi_trials31-36	b03-dilating	1	b03-dilating	whole_screen	5395	205862	17	17	17	17	1	1928	17	whole_screen		4,41696	17	17	17	17	1	1928	17	17	0				
Recording128	Messi	Messi_trials31-36	b05-constr	1	b05-constr	whole_screen	5628	174690	0				0						0				0			0	0				
Recording128	Messi	Messi_trials31-36	d06-dilating	1	d06-dilating	whole_screen	5595	155323	0				0						0				0			0	0				
Recording128	Messi	Messi_trials31-36	grey_screen	1	grey_screen	whole_screen	5146	92361	0				0						0				0			0	0				
Recording128	Messi	Messi_trials31-36	grey_screen	2	grey_screen	whole_screen	4595	109413	35	18	17	18	2	1813	18	whole_screen		4,38711	35	18	17	18	2	1813	18	35	0				
Recording128	Messi	Messi_trials31-36	grey_screen	3	grey_screen	whole_screen	4663	131178	322	17	17	18	19	3144	17	whole_screen		4,43065	590	98	17	300	6	3144	87	590	0				
Recording128	Messi	Messi_trials31-36	grey_screen	4	grey_screen	whole_screen	4646	145498	17	17	17	17	1	1788	17	whole_screen		5,1499	17	17	17	17	1	1788	17	17	0				
Recording128	Messi	Messi_trials31-36	grey_screen	5	grey_screen	whole_screen	4613	160918	0				0						0				0			0	0				
Recording128	Messi	Messi_trials31-36	grey_screen	6	grey_screen	whole_screen	4513	180318	84	17	17	17	5	124	17	whole_screen		4,94925	84	17	17	17	5	124	17	84	0				
Recording128	Messi	Messi_trials31-36	h06-constr	1	h06-constr	whole_screen	5628	139870	83	17	17	17	5	1159	17	whole_screen		5,23885	83	28	17	50	3	1159	17	83	0				
Recording128	Messi	Messi_trials31-36	h08-dilating	1	h08-dilating	whole_screen	5612	125566	0				0						0				0			0	0				
Recording128	Messi	Messi_trials31-36	h13-dilating	1	h13-dilating	whole_screen	5629	103785	0				0						0				0			0	0				
Recording128	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	211482	0	0				0			whole_screen			0				0			0	0				
Recording128	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	211482	0	0				0			whole_screen			0				0			0	0				
Recording128	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	211482	0	83	17	17	17	5	141029	17	whole_screen		5,23885	83	28	17	50	3	141029	17	83	0				
Recording128	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	211482	0	0				0			whole_screen			0				0			0	0				
Recording128	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	211482	0	458	17	17	18	27	111226	18	whole_screen		4,5501	725	52	17	300	14	111226	18	725	0				
Recording128	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	211482	0	17	17	17	17	1	207790	17	whole_screen		4,41696	17	17	17	17	1	207790	17	17	0				
Recording128	Messi	Messi_trials31-36	Entire Recording	1	b03-dilating,b05-constr,Bunny_eating (online-video-cutter.com),d06-dilating,dog_fed,dog_puppy_barking,grey_screen,h06-constr,h08-dilating,h13-dilating,Male Duck “Quacking”,Rabbit sounds,snow_cat	whole_screen	211482	0	0				0			whole_screen			0				0			0	0				
Recording70	Pepe	Pepe_trials10-12	b00-constr	1	b00-constr	whole_screen	5445	451378	102	17	17	17	6	222	17	whole_screen		3,16141	102	34	17	51	3	222	51	102	0				
Recording70	Pepe	Pepe_trials10-12	b03-constr	1	b03-constr	whole_screen	5728	418140	171	17	16	17	10	172	17	whole_screen		2,17691	239	80	17	204	3	172	204	239	0				
Recording70	Pepe	Pepe_trials10-12	grey_screen	1	grey_screen	whole_screen	5079	391613	17	17	17	17	1	1311	17	whole_screen		3,33501	17	17	17	17	1	1311	17	17	0				
Recording70	Pepe	Pepe_trials10-12	grey_screen	2	grey_screen	whole_screen	4626	423868	136	17	17	18	8	550	17	whole_screen		3,28082	203	203	203	203	1	550	203	203	0				
Recording70	Pepe	Pepe_trials10-12	grey_screen	3	grey_screen	whole_screen	4729	436990	636	17	16	17	38	47	17	whole_screen		2,73421	842	94	17	674	9	47	17	842	0				
Recording70	Pepe	Pepe_trials10-12	h03-dilating	1	h03-dilating	whole_screen	5578	431412	1390	17	16	18	83	17	17	whole_screen		3,53373	1958	85	17	938	23	17	367	1958	0				
Recording70	Pepe	Pepe_trials10-12	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b00-constr,b03-constr,grey_screen,h03-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	457039	0	171	17	16	17	10	418312	17	whole_screen		2,17691	239	80	17	204	3	418312	204	239	0				
Recording70	Pepe	Pepe_trials10-12	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b00-constr,b03-constr,grey_screen,h03-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	457039	0	102	17	17	17	6	451600	17	whole_screen		3,16141	102	34	17	51	3	451600	51	102	0				
Recording70	Pepe	Pepe_trials10-12	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b00-constr,b03-constr,grey_screen,h03-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	457039	0	1390	17	16	18	83	431429	17	whole_screen		3,53373	1958	85	17	938	23	431429	367	1958	0				
Recording70	Pepe	Pepe_trials10-12	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b00-constr,b03-constr,grey_screen,h03-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	457039	0	789	17	16	18	47	392924	17	whole_screen		2,84003	1062	97	17	674	11	392924	17	1062	0				
Recording165	Noodle	Noodle_trials-64-66 	b01-dilating	1	b01-dilating	whole_screen	5595	165228	573	17	13	18	34	0	13	whole_screen	whole_screen	2,59478	590	54	17	150	11	0	49	590	0				
Recording165	Noodle	Noodle_trials-64-66 	b09-constr	1	b09-constr	whole_screen	5612	196634	153	17	17	18	9	222	17	whole_screen		2,5387	170	21	17	50	8	222	50	170	0				
Recording165	Noodle	Noodle_trials-64-66 	grey_screen	1	grey_screen	whole_screen	4663	143447	1953	17	14	18	116	106	17	whole_screen	whole_screen	2,6117	2566	160	17	1048	16	106	1048	2566	0				
Recording165	Noodle	Noodle_trials-64-66 	grey_screen	2	grey_screen	whole_screen	4579	170823	1199	17	0	18	72	0	0	whole_screen		2,58506	1307	77	17	714	17	0	714	1307	0				
Recording165	Noodle	Noodle_trials-64-66 	grey_screen	3	grey_screen	whole_screen	4563	202245	69	17	17	18	4	1193	18	whole_screen		2,60333	69	23	17	36	3	1193	36	69	0				
Recording165	Noodle	Noodle_trials-64-66 	h01-dilating	1	h01-dilating	whole_screen	5379	218298	201	17	17	17	12	220	17	whole_screen		2,43742	201	100	17	184	2	220	17	201	0				
Recording165	Noodle	Noodle_trials-64-66 	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b01-dilating,b09-constr,grey_screen,h01-dilating,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	223905	0	573	17	13	18	34	165228	13	whole_screen		2,59478	590	54	17	150	11	165228	49	590	0				
Recording165	Noodle	Noodle_trials-64-66 	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b01-dilating,b09-constr,grey_screen,h01-dilating,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	223905	0	153	17	17	18	9	196856	17	whole_screen		2,5387	170	21	17	50	8	196856	50	170	0				
